<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200401,000000,101.6700000,101.8000000,101.5640000,101.7700000,120656
20200402,000000,101.8350000,101.8500000,101.6510000,101.7290000,104971
20200403,000000,101.7290000,101.8590000,101.6540000,101.8590000,1836254
20200406,000000,101.8800000,101.9450000,101.7830000,101.8860000,603520
20200407,000000,102.0040000,102.0040000,101.8500000,101.8990000,721028
20200408,000000,101.9830000,102.0300000,101.7520000,101.7750000,478296
20200409,000000,101.7500000,101.9970000,101.7500000,101.8970000,353485
20200410,000000,101.9470000,101.9470000,101.8150000,101.9000000,428853
20200413,000000,101.8510000,101.9490000,101.8500000,101.9440000,88115
20200414,000000,101.9020000,101.9420000,101.8680000,101.9350000,84237
20200415,000000,101.9590000,101.9590000,101.6970000,101.8190000,806501
20200416,000000,101.6990000,101.9130000,101.6500000,101.9070000,655620
20200417,000000,101.7260000,102.0600000,101.7260000,102.0400000,2966852
20200420,000000,102.0990000,102.1800000,102.0000000,102.0990000,641347
20200421,000000,101.9990000,102.1400000,101.9640000,102.0480000,339867
20200422,000000,102.0890000,102.2640000,102.0000000,102.0500000,197441
20200423,000000,102.0300000,102.2060000,101.8630000,102.1440000,130357
20200424,000000,102.2180000,102.3000000,102.1210000,102.3000000,694154
20200427,000000,102.2010000,102.3990000,102.2000000,102.2600000,227955
20200428,000000,102.3550000,102.4900000,102.2200000,102.2490000,967436
20200429,000000,102.2990000,102.4050000,102.2400000,102.3910000,566766
20200430,000000,102.4140000,102.4340000,102.2710000,102.3490000,755153
20200504,000000,102.4150000,102.7900000,102.3000000,102.4450000,33054
20200505,000000,102.4060000,102.5210000,102.3420000,102.5000000,27902
20200506,000000,102.4810000,102.6490000,102.2540000,102.2990000,289900
20200507,000000,102.4140000,102.4770000,102.1930000,102.2400000,440160
20200508,000000,102.1900000,102.4500000,102.1900000,102.4400000,1116509
20200512,000000,102.4550000,102.5100000,102.3160000,102.4110000,81033
20200513,000000,102.4770000,102.4770000,102.3000000,102.4400000,447678
20200514,000000,102.4400000,102.4500000,102.2010000,102.4200000,115395
20200515,000000,102.3050000,102.5750000,102.3050000,102.5260000,884374
20200518,000000,102.5280000,102.6000000,102.4900000,102.5750000,487867
20200519,000000,102.5800000,102.6000000,102.4650000,102.5970000,1149885
20200520,000000,102.5200000,102.6380000,102.5200000,102.5800000,476014
20200521,000000,102.6340000,102.6380000,102.5600000,102.5990000,77895
20200522,000000,102.6110000,102.6390000,102.5210000,102.5970000,211135
20200525,000000,102.5970000,102.6500000,102.5000000,102.6250000,432621
20200526,000000,102.5770000,102.6850000,102.5770000,102.6300000,690163
20200527,000000,102.6000000,102.6400000,102.6000000,102.6200000,2022708
20200528,000000,102.6400000,102.7360000,102.6070000,102.6900000,1148010
20200529,000000,102.7000000,102.8300000,102.6830000,102.8280000,5148931
20200601,000000,102.8790000,102.8790000,102.7500000,102.8490000,2583698
20200602,000000,102.8280000,102.8800000,102.7900000,102.8780000,1119356
20200603,000000,102.8580000,102.9190000,102.8000000,102.8690000,1029294
20200604,000000,102.9000000,102.9210000,102.8210000,102.8300000,1495333
20200605,000000,102.8400000,102.9890000,102.8200000,102.9050000,1369848
20200608,000000,102.9990000,102.9990000,102.8270000,102.9390000,76693
20200609,000000,102.8710000,102.9900000,102.8710000,102.9460000,822315
20200610,000000,102.9990000,103.0000000,102.8290000,102.9000000,239909
20200611,000000,102.8970000,102.9000000,102.8230000,102.8500000,248787
20200615,000000,102.8040000,102.8400000,102.6050000,102.7310000,1000014
20200616,000000,102.8140000,102.8500000,102.6720000,102.7980000,76348
20200617,000000,102.8450000,102.9060000,102.7600000,102.8200000,73894
20200618,000000,102.8200000,102.9380000,102.7990000,102.8660000,562327
20200619,000000,102.8590000,102.9450000,102.2000000,102.8830000,382989
20200622,000000,102.8380000,102.9000000,102.6000000,102.6900000,1464543
20200623,000000,102.7830000,102.8470000,102.6050000,102.6900000,789287
20200625,000000,102.6010000,102.7080000,102.5800000,102.5820000,472929
20200626,000000,102.6000000,102.7200000,102.5100000,102.7150000,174062
20200629,000000,102.7980000,102.8000000,102.5510000,102.5800000,480062
20200630,000000,102.6690000,102.6690000,102.5510000,102.6100000,216741
20200702,000000,102.6500000,102.6500000,102.5700000,102.6020000,418671
20200703,000000,102.6000000,102.7350000,102.5800000,102.7310000,155098
20200706,000000,102.7290000,102.7300000,102.6010000,102.6700000,134902
20200707,000000,102.6000000,102.7600000,102.6000000,102.7500000,470406
20200708,000000,102.7570000,102.7570000,102.6960000,102.7340000,176370
20200709,000000,102.7580000,102.8000000,102.7000000,102.8000000,71159
20200710,000000,102.7330000,102.7960000,102.6310000,102.6500000,142849
20200713,000000,102.6980000,102.7000000,102.5500000,102.5890000,139879
20200714,000000,102.5000000,102.6140000,102.5000000,102.5900000,106676
20200715,000000,102.5610000,102.5900000,102.5000000,102.5000000,573271
20200716,000000,102.5400000,102.5500000,102.4800000,102.4910000,111213
20200717,000000,102.4800000,102.5550000,102.4300000,102.5490000,59836
20200720,000000,102.4990000,102.5490000,102.4500000,102.4990000,94638
20200721,000000,102.4320000,102.5520000,102.4010000,102.4200000,265060
20200722,000000,102.4110000,102.5000000,102.4110000,102.4300000,1267548
20200723,000000,102.4200000,102.4800000,102.3000000,102.3000000,193722
20200724,000000,102.3600000,102.5500000,102.3600000,102.5490000,58811
20200727,000000,102.4300000,102.5490000,102.3630000,102.5300000,94753
20200728,000000,102.5440000,102.5450000,102.4000000,102.5000000,78938
20200729,000000,102.5010000,102.5110000,102.4150000,102.5000000,176944
20200730,000000,102.5360000,102.5480000,102.4140000,102.4900000,139136
20200731,000000,102.5250000,102.5250000,102.4220000,102.4990000,556160
20200803,000000,102.5000000,102.5000000,102.4100000,102.4830000,157751
20200804,000000,102.4200000,102.5110000,102.4100000,102.4500000,133272
20200805,000000,102.4410000,102.4710000,102.3700000,102.3770000,431323
20200806,000000,102.4420000,102.4690000,102.3700000,102.4000000,265324
20200807,000000,102.4650000,102.4650000,102.3510000,102.4050000,349611
20200810,000000,102.4060000,102.5100000,102.3700000,102.3860000,187648
20200811,000000,102.3900000,102.3900000,102.3420000,102.3800000,154717
20200812,000000,102.3320000,102.3800000,102.3000000,102.3000000,218939
20200813,000000,102.3010000,102.3480000,102.1000000,102.2970000,182914
20200814,000000,102.3100000,102.3300000,102.1940000,102.2140000,74691
20200817,000000,102.2110000,102.2700000,102.1390000,102.2000000,205400
20200818,000000,102.2020000,102.3740000,102.1560000,102.2020000,112186
20200819,000000,102.1670000,102.2500000,102.1600000,102.2390000,53357
20200820,000000,102.2400000,102.2700000,102.1780000,102.2410000,292769
20200821,000000,102.2010000,102.2700000,102.1700000,102.1800000,131529
20200824,000000,102.2460000,102.2460000,102.1000000,102.1200000,368360
20200825,000000,102.1210000,102.1910000,102.0510000,102.1310000,116560
20200826,000000,102.1120000,102.2230000,102.1120000,102.1800000,136167
20200827,000000,102.2190000,102.2400000,102.1400000,102.1990000,263909
20200828,000000,102.1990000,102.3500000,102.1500000,102.1980000,95381
20200831,000000,102.1450000,102.2000000,102.1290000,102.1760000,56570
20200901,000000,102.1670000,102.1980000,102.1080000,102.1800000,581589
20200902,000000,102.1320000,102.1800000,102.0810000,102.1000000,440659
20200903,000000,102.2600000,102.2600000,102.0510000,102.1100000,461659
20200904,000000,102.0420000,102.0980000,102.0010000,102.0720000,535240
20200907,000000,102.1000000,102.1200000,102.0100000,102.0500000,124085
20200908,000000,102.0300000,102.1360000,102.0300000,102.0900000,286562
20200909,000000,102.1450000,102.1450000,102.0500000,102.0800000,758802
20200910,000000,102.0990000,102.1000000,102.0500000,102.0920000,131334
20200911,000000,102.1000000,102.1500000,102.0410000,102.0600000,179104
20200914,000000,102.0600000,102.1110000,102.0000000,102.0520000,213864
20200915,000000,102.0040000,102.0890000,102.0040000,102.0490000,798515
20200916,000000,102.0880000,102.0880000,101.9760000,101.9910000,820833
20200917,000000,102.0580000,102.0580000,101.9410000,102.0060000,221418
20200918,000000,102.0200000,102.0200000,101.9100000,101.9810000,586244
20200921,000000,102.0270000,102.0270000,101.9000000,101.9600000,151761
20200922,000000,101.8060000,101.9800000,101.7010000,101.9010000,192752
20200923,000000,101.9020000,101.9500000,101.8550000,101.9420000,177992
20200924,000000,101.8120000,101.9290000,101.8030000,101.9040000,80453
20200925,000000,101.8750000,101.9030000,101.8210000,101.8850000,94521
20200928,000000,101.8150000,101.9040000,101.8150000,101.8600000,80065
20200929,000000,101.8600000,101.8870000,101.8200000,101.8700000,69756
20200930,000000,101.8850000,101.8880000,101.8330000,101.8600000,108144
20201001,000000,101.8600000,101.8760000,101.8330000,101.8760000,137268
20201002,000000,101.8350000,101.8690000,101.8230000,101.8550000,123094
20201005,000000,101.8690000,101.8690000,101.8000000,101.8470000,415395
20201006,000000,101.8540000,101.8540000,101.7800000,101.8270000,857184
20201007,000000,101.8400000,101.8600000,101.7700000,101.8450000,485258
20201008,000000,101.7550000,101.8300000,101.7270000,101.7850000,4223870
20201009,000000,101.8080000,101.8080000,101.7000000,101.7680000,32683
20201012,000000,101.7340000,101.8410000,101.7120000,101.8410000,373484
20201013,000000,101.7410000,101.7410000,101.6480000,101.6630000,393954
20201014,000000,101.6980000,101.6980000,101.6410000,101.6580000,503440
20201015,000000,101.6520000,101.6770000,101.6100000,101.6590000,153491
20201016,000000,101.6100000,101.6690000,101.5830000,101.6190000,114603
20201019,000000,101.6200000,101.6700000,101.5500000,101.6440000,117375
20201020,000000,101.6520000,101.6990000,101.6020000,101.6250000,1257646
20201021,000000,101.6490000,101.6990000,101.6060000,101.6840000,68849
20201022,000000,101.6100000,101.6810000,101.5770000,101.6200000,208435
20201023,000000,101.5520000,101.7290000,101.5500000,101.6040000,84487
20201026,000000,101.6680000,101.6680000,101.5010000,101.5500000,297566
20201027,000000,101.5900000,101.5900000,101.5250000,101.5250000,87690
20201028,000000,101.5780000,101.5780000,101.4600000,101.5060000,376250
20201029,000000,101.5080000,101.5110000,101.4300000,101.5050000,216074
20201030,000000,101.4500000,101.4790000,101.4200000,101.4280000,110070
20201102,000000,101.4280000,101.4990000,101.3730000,101.4050000,173331
20201103,000000,101.3820000,101.4700000,101.3750000,101.4600000,143988
20201105,000000,101.4990000,101.5000000,101.3790000,101.3910000,66209
20201106,000000,101.3910000,101.5060000,101.3510000,101.4960000,101931
20201109,000000,101.5090000,101.5100000,101.3690000,101.4000000,205607
20201110,000000,101.3730000,101.4940000,101.3730000,101.4290000,155273
20201111,000000,101.4500000,101.4700000,101.3820000,101.4350000,202418
20201112,000000,101.4500000,101.5500000,101.3610000,101.4000000,263982
20201113,000000,101.4440000,101.4440000,101.3590000,101.3800000,104886
20201116,000000,101.3500000,101.4570000,101.0010000,101.4000000,246347
20201117,000000,101.4290000,101.4300000,101.3160000,101.3400000,199497
20201118,000000,101.4200000,101.4200000,101.3000000,101.3150000,443376
20201119,000000,101.3820000,101.3820000,101.2850000,101.2980000,131388
20201120,000000,101.3100000,101.3610000,101.2610000,101.3360000,48535
20201123,000000,101.3000000,101.3590000,101.2600000,101.2700000,603453
20201124,000000,101.3270000,101.3660000,101.2400000,101.3190000,380504
20201125,000000,101.3660000,101.3660000,101.2510000,101.2630000,270236
20201126,000000,101.2800000,101.2800000,101.2200000,101.2260000,837187
20201127,000000,101.2130000,101.2550000,101.1900000,101.2400000,217264
20201130,000000,101.1960000,101.2870000,101.1540000,101.1900000,170015
20201201,000000,101.2000000,101.2280000,101.1530000,101.1950000,482664
20201202,000000,101.1900000,101.2000000,101.1540000,101.1730000,796184
20201203,000000,101.1530000,101.2000000,101.1530000,101.2000000,1866832
20201204,000000,101.2810000,101.2810000,100.8200000,101.1800000,725427
20201207,000000,101.2000000,101.2000000,101.1120000,101.1750000,1382130
20201208,000000,101.1950000,101.2170000,101.0920000,101.1600000,672158
20201209,000000,101.1670000,101.1680000,101.1130000,101.1400000,832577
20201210,000000,101.1200000,101.1600000,101.1200000,101.1210000,2678479
20201211,000000,101.1590000,101.1590000,101.0800000,101.1010000,351061
20201214,000000,101.0530000,101.1400000,101.0510000,101.0950000,211298
20201215,000000,101.0950000,101.1480000,101.0000000,101.0590000,457538
20201216,000000,101.0310000,101.1090000,101.0310000,101.1090000,1748766
20201217,000000,101.0700000,101.0720000,101.0410000,101.0590000,195536
20201218,000000,101.0990000,101.0990000,101.0020000,101.0530000,132659
20201221,000000,101.0620000,101.0690000,100.9990000,101.0150000,188903
20201222,000000,101.0270000,101.0300000,101.0100000,101.0240000,278511
20201223,000000,101.0240000,101.0600000,101.0000000,101.0290000,121234
20201224,000000,101.0290000,101.0500000,101.0000000,101.0170000,314026
20201225,000000,101.0000000,101.0570000,100.9700000,100.9890000,177260
20201228,000000,100.9980000,101.0350000,100.9510000,101.0300000,720199
20201229,000000,101.0230000,101.0600000,101.0010000,101.0600000,720086
20201230,000000,101.0720000,101.1310000,101.0260000,101.0990000,272472
