<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180820,000000,98.2710000,98.7490000,98.2700000,98.7490000,44579
20180821,000000,98.7290000,99.0500000,98.5080000,98.9500000,86514
20180822,000000,98.9510000,99.2500000,98.8990000,98.9100000,128166
20180823,000000,99.0990000,99.1350000,98.5700000,98.8680000,3482767
20180824,000000,98.9850000,98.9890000,98.7850000,98.8990000,361614
20180827,000000,99.1490000,99.1490000,98.7710000,98.8720000,423372
20180828,000000,99.1250000,99.1490000,98.6720000,98.8610000,824272
20180829,000000,98.9980000,98.9980000,98.8120000,98.9000000,561893
20180830,000000,98.9010000,99.1400000,98.8510000,98.8900000,87724
20180831,000000,98.9000000,99.0990000,98.7760000,99.0890000,31157
20180903,000000,99.0890000,99.1000000,98.8040000,99.0890000,152601
20180904,000000,99.0990000,99.0990000,98.7000000,98.8440000,483567
20180905,000000,98.8470000,98.8470000,98.5500000,98.7280000,711364
20180906,000000,98.9380000,98.9400000,98.3130000,98.3500000,932844
20180907,000000,98.3300000,98.5400000,98.0540000,98.1970000,2324135
20180910,000000,98.3370000,98.3480000,97.6200000,97.8950000,2797649
20180911,000000,99.8520000,99.8520000,97.6140000,98.4490000,723838
20180912,000000,98.6860000,98.8980000,98.3790000,98.8890000,54674
20180913,000000,98.9900000,99.0990000,98.8010000,98.8460000,49632
20180914,000000,98.9980000,98.9980000,98.7000000,98.7990000,53712
20180917,000000,98.8470000,98.9980000,98.5950000,98.7470000,57025
20180918,000000,98.9990000,98.9990000,98.6220000,98.8300000,162029
20180919,000000,98.7810000,99.0000000,98.7810000,98.9490000,48221
20180920,000000,98.7850000,99.1000000,98.5010000,98.8800000,549286
20180921,000000,99.0490000,99.0990000,98.8310000,98.8990000,578098
20180924,000000,99.0750000,99.0980000,98.9710000,99.0400000,13180
20180925,000000,99.0990000,99.0990000,98.8600000,99.0980000,44774
20180926,000000,99.0990000,99.0990000,98.9710000,99.0600000,168228
20180927,000000,99.0990000,99.3010000,99.0000000,99.2490000,134568
20180928,000000,99.2890000,99.4000000,99.1480000,99.2980000,43213
20181001,000000,99.3000000,99.3000000,99.1900000,99.3000000,23485
20181002,000000,99.3860000,99.4990000,99.2810000,99.2990000,46560
20181003,000000,99.4380000,99.4880000,99.1010000,99.2610000,95537
20181004,000000,99.2620000,99.2990000,98.9000000,98.9990000,227387
20181005,000000,99.2810000,99.2880000,98.9000000,99.0000000,20623
20181008,000000,99.2390000,99.2390000,98.7000000,98.8340000,479846
20181009,000000,99.0240000,99.0460000,98.6480000,98.6480000,37206
20181010,000000,98.9750000,99.1000000,98.6490000,98.8790000,98888
20181011,000000,98.9530000,99.0770000,98.4990000,98.5820000,363308
20181012,000000,98.6740000,98.7310000,98.5600000,98.6500000,47404
20181015,000000,98.5040000,99.0000000,98.5040000,98.8000000,20267
20181016,000000,98.9990000,98.9990000,98.7470000,98.7970000,65448
20181017,000000,98.9150000,98.9150000,98.6330000,98.6460000,164790
20181018,000000,98.8390000,98.8390000,98.6050000,98.6600000,41753
20181019,000000,98.6700000,98.7880000,98.5110000,98.6000000,2231137
20181022,000000,98.7690000,98.7900000,98.5510000,98.7690000,129707
20181023,000000,98.6870000,98.7750000,98.5500000,98.7000000,63148
20181024,000000,98.5180000,98.8280000,98.5120000,98.6790000,174652
20181025,000000,98.7000000,98.7730000,98.5500000,98.6000000,97910
20181026,000000,98.7130000,98.7500000,98.5070000,98.7300000,89232
20181029,000000,98.7300000,98.7300000,98.5610000,98.6980000,227034
20181030,000000,98.6740000,98.7720000,98.5600000,98.6650000,50636
20181031,000000,98.6890000,98.6890000,98.5500000,98.6380000,115568
20181101,000000,98.7870000,98.7890000,98.5500000,98.5500000,506579
20181102,000000,98.7340000,99.1000000,98.5520000,98.6490000,33963
20181106,000000,98.9540000,98.9540000,98.5510000,98.6480000,56933
20181107,000000,98.7000000,98.7000000,98.4700000,98.5000000,697135
20181108,000000,98.6880000,98.6880000,98.1020000,98.3000000,2803172
20181109,000000,98.3590000,98.4000000,98.2510000,98.3800000,2349663
20181112,000000,98.3810000,98.4980000,98.1400000,98.3300000,1848693
20181113,000000,98.4870000,98.4870000,98.1540000,98.2480000,3115931
20181114,000000,98.2200000,98.6400000,98.2010000,98.6390000,46085
20181115,000000,98.6390000,98.8390000,98.5000000,98.8390000,474563
20181116,000000,98.7000000,98.9820000,98.7000000,98.8400000,83211
20181119,000000,98.8500000,98.8890000,98.8050000,98.8880000,31808
20181120,000000,98.9000000,98.9480000,98.6250000,98.6990000,181644
20181121,000000,98.8240000,98.8500000,98.6010000,98.8180000,206426
20181122,000000,98.8780000,98.8800000,98.7010000,98.7480000,1350937
20181123,000000,98.6000000,98.9340000,98.5900000,98.6890000,1103507
20181126,000000,98.8400000,99.0000000,98.4500000,98.5800000,151429
20181127,000000,98.5500000,98.7900000,98.5500000,98.7640000,32373
20181128,000000,98.8000000,98.9240000,98.5720000,98.7990000,14580
20181129,000000,98.8480000,98.9000000,98.5700000,98.7960000,5298835
20181130,000000,98.8000000,98.8990000,98.7500000,98.8440000,76242
20181203,000000,98.8410000,98.9990000,98.7810000,98.8540000,261959
20181204,000000,98.8550000,99.0470000,98.7000000,98.7990000,109564
20181205,000000,98.9860000,98.9880000,98.7000000,98.7900000,166859
20181206,000000,98.9000000,99.2200000,98.6300000,98.8000000,53658
20181207,000000,98.8000000,98.8100000,98.6010000,98.8000000,79299
20181210,000000,98.8200000,98.9490000,98.6700000,98.7380000,74313
20181211,000000,98.6190000,98.7990000,98.6190000,98.6300000,46760
20181212,000000,98.6180000,98.6500000,98.5520000,98.6490000,77596
20181213,000000,98.7390000,98.7500000,98.5800000,98.7000000,23231
20181214,000000,98.8400000,98.8490000,98.5000000,98.5490000,136307
20181217,000000,98.5500000,98.8400000,98.5410000,98.6390000,101432
20181218,000000,98.6770000,98.6770000,98.4810000,98.5980000,71910
20181219,000000,98.6250000,98.6990000,98.5000000,98.5990000,1369777
20181220,000000,98.6000000,98.8250000,98.5990000,98.6500000,734625
20181221,000000,98.7790000,98.8520000,98.6000000,98.7500000,1038806
20181224,000000,98.9990000,99.0000000,98.7030000,98.8700000,2002788
20181225,000000,99.1020000,99.2980000,98.7060000,98.9470000,105992
20181226,000000,98.9450000,99.0760000,98.8220000,98.8900000,105996
20181227,000000,99.0300000,99.1500000,98.8560000,98.9000000,152551
20181228,000000,98.9000000,99.0880000,98.9000000,98.9900000,582094
20181229,000000,99.1210000,99.3300000,99.0110000,99.0200000,62712
20190103,000000,99.0160000,99.2390000,99.0160000,99.1840000,4150
20190104,000000,99.2240000,99.2320000,99.1130000,99.1800000,5052
20190108,000000,99.2450000,99.3360000,99.2000000,99.2200000,3291
20190109,000000,99.3490000,99.3500000,99.2270000,99.2800000,70227
20190110,000000,99.2220000,99.4000000,99.2180000,99.2700000,644705
20190111,000000,99.3910000,99.3910000,99.2700000,99.3480000,360123
20190114,000000,99.2710000,99.3920000,99.2710000,99.3480000,40755
20190115,000000,99.3930000,99.3930000,99.3040000,99.3250000,140118
20190116,000000,99.3760000,99.4480000,99.3200000,99.4000000,67454
20190117,000000,99.4570000,99.4580000,99.2600000,99.2690000,332382
20190118,000000,99.3000000,99.4490000,99.2700000,99.3990000,53499
20190121,000000,99.3510000,99.4100000,99.3230000,99.3500000,19624
20190122,000000,99.3310000,99.4080000,99.2800000,99.3480000,51471
20190123,000000,99.3980000,99.4180000,99.2400000,99.3000000,41270
20190124,000000,99.3720000,99.4130000,99.2920000,99.3290000,65258
20190125,000000,99.3500000,99.4250000,99.2950000,99.3010000,31730
20190128,000000,99.4090000,99.4160000,99.2360000,99.3010000,572185
20190129,000000,99.3950000,99.3950000,99.2410000,99.3300000,616469
20190130,000000,99.4300000,99.4300000,99.3010000,99.3990000,406033
20190131,000000,99.3310000,99.7000000,99.3310000,99.6890000,991256
20190201,000000,99.6880000,99.6890000,99.5510000,99.6480000,841718
20190204,000000,99.7470000,99.7470000,99.5720000,99.5990000,35790
20190205,000000,99.6000000,99.6000000,99.4830000,99.5990000,21216
20190206,000000,99.5990000,99.6590000,99.5110000,99.5750000,180025
20190207,000000,99.6580000,99.6590000,99.5000000,99.5500000,31649
20190208,000000,99.6450000,99.6490000,99.4770000,99.5510000,23360
20190211,000000,99.6900000,99.6900000,99.5530000,99.6190000,271692
20190212,000000,99.5540000,99.6890000,99.4500000,99.6190000,89354
20190213,000000,99.6670000,99.6980000,99.5000000,99.5700000,144388
20190214,000000,99.4500000,99.4900000,99.2910000,99.3830000,67287
20190215,000000,99.4710000,99.5810000,99.3890000,99.4100000,25884
20190218,000000,99.4790000,99.5200000,99.4120000,99.5200000,27804
20190219,000000,99.4110000,99.4800000,99.3100000,99.4680000,50181
20190220,000000,99.4800000,99.5190000,99.3520000,99.4690000,303070
20190221,000000,99.5170000,99.5190000,99.3890000,99.5190000,452186
20190222,000000,99.6280000,99.6280000,99.4740000,99.5700000,360290
20190225,000000,99.5370000,99.6000000,99.5010000,99.6000000,387224
20190226,000000,99.5990000,99.6000000,99.5500000,99.6000000,37258
20190227,000000,99.5510000,99.6000000,99.5500000,99.5990000,107016
20190228,000000,99.5980000,99.6200000,99.5560000,99.5990000,172143
20190301,000000,99.6000000,99.7400000,99.5800000,99.7400000,714091
20190304,000000,99.6100000,99.7980000,99.6100000,99.7890000,173300
20190305,000000,99.6940000,99.8000000,99.6620000,99.7980000,36968
20190306,000000,99.7990000,99.7990000,99.7120000,99.7790000,48944
20190307,000000,99.7950000,99.7980000,99.7010000,99.7700000,164162
20190311,000000,99.8000000,99.8000000,99.6910000,99.7500000,24421
20190312,000000,98.8000000,99.8150000,98.8000000,99.7990000,23825
20190313,000000,99.7970000,99.7970000,99.7020000,99.7840000,12986
20190314,000000,99.8000000,99.8000000,99.7160000,99.7730000,243513
20190315,000000,99.7250000,99.7990000,99.7210000,99.7890000,24261
20190318,000000,99.7990000,99.8000000,99.7180000,99.8000000,123117
20190319,000000,99.7420000,99.8200000,99.7320000,99.8080000,30576
20190320,000000,99.8710000,99.8710000,99.7600000,99.7900000,67086
20190321,000000,99.8480000,99.8790000,99.7700000,99.8050000,36711
20190322,000000,99.9080000,99.9300000,99.7860000,99.8400000,31700
20190325,000000,99.9480000,99.9480000,99.6970000,99.8100000,60434
20190326,000000,99.8000000,99.8790000,99.7600000,99.7600000,74687
20190327,000000,99.7410000,99.8700000,99.6610000,99.7230000,48938
20190328,000000,99.6750000,99.7880000,99.6030000,99.6660000,746416
20190329,000000,99.9490000,99.9490000,99.6050000,99.7000000,143129
20190401,000000,99.7080000,99.7570000,99.6000000,99.7150000,171360
20190402,000000,99.7150000,99.7640000,99.6520000,99.7000000,33420
20190403,000000,99.7670000,99.7670000,99.6200000,99.6690000,22314
20190404,000000,99.6290000,99.7380000,99.6260000,99.6690000,43898
20190405,000000,99.6700000,99.7890000,99.6320000,99.6320000,36705
20190408,000000,99.7870000,99.7890000,99.6820000,99.7050000,102348
20190409,000000,99.7770000,99.7880000,99.7010000,99.7660000,51579
20190410,000000,99.7930000,99.8450000,99.6520000,99.7500000,562205
20190411,000000,99.7120000,99.8420000,99.7000000,99.7800000,123957
20190412,000000,99.7340000,99.8000000,99.7110000,99.7310000,6772
20190415,000000,99.7790000,99.7790000,99.7160000,99.7450000,10321
20190416,000000,99.7460000,99.7970000,99.6750000,99.7250000,33749
20190417,000000,99.7000000,99.7900000,99.7000000,99.7800000,819176
20190418,000000,99.8000000,99.8370000,99.7110000,99.7900000,52349
20190419,000000,99.8980000,99.8980000,99.7500000,99.8800000,23135
20190422,000000,99.8350000,99.8620000,99.7730000,99.7730000,340324
20190423,000000,99.8520000,99.8560000,99.8020000,99.8280000,125416
20190424,000000,99.7810000,99.8970000,99.7510000,99.7860000,28337
20190425,000000,99.8000000,99.9000000,99.7510000,99.8000000,51829
20190426,000000,99.8190000,99.9000000,99.7500000,99.8150000,135955
20190429,000000,99.8030000,99.9490000,99.7520000,99.9480000,219661
20190430,000000,99.8900000,100.0000000,99.8290000,99.9700000,19244
20190502,000000,99.8850000,100.0560000,99.8840000,100.0300000,3520
20190503,000000,99.9580000,100.0660000,99.9100000,99.9900000,26124
20190506,000000,100.0010000,100.0650000,99.8810000,99.9560000,11133
20190507,000000,99.9590000,99.9590000,99.8950000,99.9260000,154376
20190508,000000,99.9990000,99.9990000,99.8610000,99.9780000,294735
20190510,000000,99.8730000,100.0000000,99.8730000,99.9300000,1151
20190513,000000,99.9010000,99.9980000,99.9000000,99.9720000,1454166
20190514,000000,100.0290000,100.0730000,99.9960000,100.0350000,273422
20190515,000000,99.9850000,100.0990000,99.8010000,100.0870000,98361
20190516,000000,100.1490000,100.2890000,100.0610000,100.2490000,2402904
20190517,000000,100.2450000,100.4570000,100.2200000,100.4570000,3411574
20190520,000000,100.3630000,100.4500000,100.3630000,100.4400000,52628
20190521,000000,100.3640000,100.4640000,100.3240000,100.4010000,316864
20190522,000000,100.3230000,100.6300000,100.2010000,100.4990000,156033
20190523,000000,100.5600000,101.0490000,100.4200000,100.4210000,167590
20190524,000000,100.4210000,100.5000000,100.4210000,100.5000000,20522
20190527,000000,100.5000000,100.5200000,100.3910000,100.4500000,18468
20190528,000000,100.5730000,100.5730000,100.3900000,100.4530000,79088
20190529,000000,100.3710000,100.5550000,100.3710000,100.4200000,124797
20190530,000000,100.5140000,100.5140000,100.3810000,100.4520000,55324
20190531,000000,100.3540000,100.5380000,100.3520000,100.4600000,58838
20190603,000000,100.6880000,100.6880000,100.3540000,100.3790000,60197
20190604,000000,100.3540000,100.4430000,100.3050000,100.4000000,59035
20190605,000000,100.4010000,100.4890000,100.3520000,100.4590000,316857
20190606,000000,100.4580000,100.4980000,100.4010000,100.4600000,205029
20190607,000000,100.4680000,100.5000000,100.4600000,100.4720000,321450
20190610,000000,100.4110000,100.6000000,100.4110000,100.5890000,380834
20190611,000000,100.4340000,100.5930000,100.0000000,100.5740000,29310
20190613,000000,100.8340000,100.8340000,100.5000000,100.5700000,13945
20190614,000000,100.4130000,100.6480000,100.4100000,100.6190000,548152
20190617,000000,100.5600000,100.7390000,100.5600000,100.7000000,699836
20190618,000000,100.7090000,100.7990000,100.6560000,100.7910000,65930
20190619,000000,100.7510000,100.9100000,100.7340000,100.9090000,611385
20190620,000000,100.7930000,101.0000000,100.7930000,100.9890000,318792
20190621,000000,101.0100000,101.0100000,100.7300000,100.8600000,33147
20190624,000000,100.8970000,100.9500000,100.7850000,100.9500000,139611
20190625,000000,100.9000000,101.0190000,100.8810000,100.8810000,341268
20190626,000000,101.0390000,101.0390000,100.7700000,100.8600000,113566
20190627,000000,100.9190000,100.9280000,100.7910000,100.9280000,932728
20190628,000000,100.9790000,100.9790000,100.8240000,100.9110000,629473
20190701,000000,100.8200000,101.0480000,100.8200000,101.0480000,81340
20190702,000000,100.8620000,101.1000000,100.8620000,100.9990000,85906
20190703,000000,101.0090000,101.0650000,100.8600000,100.9990000,9332
20190704,000000,100.9990000,101.0000000,100.9300000,100.9510000,68121
20190705,000000,100.9220000,101.0300000,100.9220000,101.0000000,22545
20190708,000000,100.9670000,101.0300000,100.9480000,101.0300000,11721
20190709,000000,101.0300000,101.0300000,100.9560000,101.0200000,980408
20190710,000000,101.0200000,101.1200000,100.9400000,101.0700000,242564
20190711,000000,101.1780000,101.1980000,101.0700000,101.1980000,1307670
20190712,000000,101.1200000,101.2100000,101.0010000,101.0980000,41508
20190715,000000,101.0800000,101.1670000,100.0890000,100.9400000,1539590
20190716,000000,100.9950000,101.0110000,100.9600000,100.9800000,18550
20190717,000000,100.9860000,101.0490000,100.9500000,101.0000000,108648
20190718,000000,100.9620000,101.0990000,100.9620000,101.0540000,143484
20190719,000000,100.9660000,101.1140000,100.9660000,101.0500000,83491
20190722,000000,101.0510000,101.1300000,101.0200000,101.0680000,12716
20190723,000000,100.9730000,101.2500000,100.9730000,101.2500000,29516
20190724,000000,101.3290000,101.3290000,101.1520000,101.2450000,19386
20190725,000000,101.1740000,101.3500000,101.1740000,101.3470000,12540
20190726,000000,101.4190000,101.4200000,101.2000000,101.2460000,223047
20190729,000000,101.2450000,101.2680000,101.1810000,101.1880000,31694
20190730,000000,101.2680000,101.3470000,101.2010000,101.2490000,31877
20190731,000000,101.3090000,101.3980000,101.2060000,101.3550000,246983
20190801,000000,101.2500000,101.3780000,101.2290000,101.3730000,86265
20190802,000000,101.3700000,101.3700000,101.1820000,101.2490000,14063
20190805,000000,101.3580000,101.3580000,101.2500000,101.3000000,237182
20190806,000000,101.3000000,101.3380000,101.2100000,101.3200000,450035
20190807,000000,101.2210000,101.3350000,101.2100000,101.2100000,69968
20190808,000000,101.2430000,101.3290000,101.2000000,101.3000000,23540
20190809,000000,101.3750000,101.3790000,101.2580000,101.2990000,6729
20190812,000000,101.3010000,101.3240000,101.2400000,101.2690000,216644
20190813,000000,101.3280000,101.3280000,101.2300000,101.2420000,67974
20190814,000000,101.1040000,101.3470000,100.9610000,101.2970000,1991813
20190815,000000,101.2790000,101.2990000,101.2100000,101.2990000,340258
20190816,000000,101.2100000,101.2990000,101.2050000,101.2990000,71359
20190819,000000,101.2270000,101.3430000,101.0800000,101.1000000,1417028
20190820,000000,101.0700000,101.1800000,101.0140000,101.1800000,1314629
20190821,000000,101.0710000,101.2990000,101.0700000,101.2780000,541712
20190822,000000,101.1120000,101.3360000,101.1110000,101.3330000,167879
20190823,000000,101.3700000,101.3700000,101.2610000,101.3490000,41025
20190826,000000,101.3690000,101.3700000,101.2700000,101.3150000,279106
20190827,000000,101.3110000,101.3960000,101.2300000,101.2770000,39963
20190828,000000,101.2510000,101.3980000,101.2000000,101.3980000,611379
20190829,000000,101.3820000,101.4000000,101.3620000,101.4000000,815652
20190830,000000,101.4190000,101.5500000,101.4100000,101.5500000,3741446
20190902,000000,101.6990000,101.6990000,101.5500000,101.6000000,139659
20190903,000000,101.6690000,101.6690000,101.4600000,101.5160000,27306
20190904,000000,101.5540000,101.6990000,101.4800000,101.6990000,433202
20190905,000000,101.6980000,101.7000000,101.6030000,101.6940000,256711
20190906,000000,101.6940000,101.7500000,101.5720000,101.7480000,766204
20190909,000000,101.7500000,101.7970000,101.6530000,101.6990000,336728
20190910,000000,101.7710000,101.7710000,101.5640000,101.6710000,67468
20190911,000000,101.6720000,101.7690000,101.6500000,101.6890000,26529
20190912,000000,101.7720000,101.8490000,101.6030000,101.7120000,1747655
20190913,000000,101.8340000,101.8360000,101.7040000,101.7120000,36881
20190916,000000,101.7000000,101.9070000,101.6160000,101.6810000,7721
20190917,000000,101.9040000,101.9040000,101.6110000,101.7120000,177782
20190918,000000,101.7690000,101.7890000,101.6030000,101.6650000,14929
20190919,000000,101.8780000,101.8780000,101.6500000,101.6800000,1749164
20190920,000000,101.7970000,101.7970000,101.6040000,101.7480000,437078
20190923,000000,101.7600000,101.8000000,101.6010000,101.6010000,105701
20190924,000000,101.7140000,101.7150000,101.6510000,101.6550000,23350
20190925,000000,101.6020000,101.7000000,101.5100000,101.6530000,17653
20190926,000000,101.5530000,101.7490000,101.5530000,101.7000000,80297
20190927,000000,101.7000000,101.7610000,101.6610000,101.7400000,404731
20190930,000000,101.7610000,101.8000000,101.7100000,101.8000000,23355
20191001,000000,101.7990000,101.8390000,101.7000000,101.7970000,25488
20191002,000000,101.6730000,101.8000000,101.6730000,101.7790000,56869
20191003,000000,101.8190000,101.8190000,101.7100000,101.7410000,10147
20191004,000000,101.7980000,101.9840000,101.7010000,101.8900000,2346862
20191007,000000,101.8400000,101.9830000,101.8400000,101.9000000,13269
20191008,000000,101.9810000,101.9810000,101.7700000,101.8300000,178082
20191009,000000,101.9850000,101.9860000,101.8910000,101.9350000,57501
20191010,000000,101.9860000,102.2500000,101.7850000,102.1110000,129481
20191011,000000,102.0310000,102.2600000,101.8020000,102.0740000,1966063
20191014,000000,102.0210000,102.1690000,102.0180000,102.1520000,42122
20191015,000000,102.1490000,102.3270000,102.1000000,102.2000000,124586
20191016,000000,102.1990000,102.2490000,102.1000000,102.1090000,155449
20191017,000000,102.4480000,102.4480000,102.1400000,102.2390000,532765
20191018,000000,102.2400000,102.4980000,102.2000000,102.4490000,929187
20191021,000000,102.4000000,102.5000000,102.3510000,102.4990000,123356
20191022,000000,102.9900000,103.5950000,102.2000000,102.4950000,138414
20191023,000000,102.5000000,102.6500000,102.4500000,102.4990000,544639
20191024,000000,102.2210000,102.6220000,102.2210000,102.5100000,1449639
20191025,000000,102.5690000,102.7020000,102.4940000,102.6020000,16754
20191028,000000,102.6980000,102.8470000,102.4200000,102.7170000,67362
20191029,000000,102.4610000,102.7980000,102.4610000,102.6600000,2725293
20191030,000000,103.0010000,103.0010000,102.5500000,102.7000000,1546065
20191031,000000,102.7490000,102.7780000,102.6540000,102.7010000,1425014
20191101,000000,102.7500000,102.8000000,102.6800000,102.7510000,141209
20191105,000000,102.9500000,102.9500000,102.5020000,102.7860000,288334
20191106,000000,102.7740000,102.8990000,102.7040000,102.8790000,256263
20191107,000000,102.9490000,102.9710000,102.8010000,102.9300000,3598448
20191108,000000,102.9210000,103.0020000,102.8530000,102.9100000,356474
20191111,000000,102.9200000,102.9400000,102.7700000,102.8120000,2089367
20191112,000000,102.8190000,102.8990000,102.7700000,102.8160000,24008
20191113,000000,102.8100000,102.8300000,102.6950000,102.7500000,377740
20191114,000000,102.7890000,102.8500000,102.7470000,102.8200000,408294
20191115,000000,102.7120000,102.9490000,102.7120000,102.8500000,486721
20191118,000000,103.0990000,103.0990000,102.7800000,102.7800000,225306
20191119,000000,102.8410000,102.8410000,102.7130000,102.8010000,46016
20191120,000000,102.8500000,102.8500000,102.7260000,102.7590000,118746
20191121,000000,102.7300000,102.8580000,102.6110000,102.7990000,401523
20191122,000000,102.9040000,102.9080000,102.7700000,102.8500000,289114
20191125,000000,102.8990000,102.8990000,102.8000000,102.8330000,194803
20191126,000000,102.7220000,102.8980000,102.7220000,102.8200000,60311
20191127,000000,102.7800000,102.8900000,102.7400000,102.8790000,12191
20191128,000000,102.9590000,102.9590000,102.7420000,102.7800000,100954
20191129,000000,102.9490000,102.9490000,102.7000000,102.7980000,190794
20191202,000000,102.8000000,102.8590000,102.7020000,102.7970000,225382
20191203,000000,102.7990000,102.8100000,102.7200000,102.7990000,71582
20191204,000000,102.7020000,102.8680000,102.7010000,102.8000000,1069680
20191205,000000,102.8900000,102.8900000,102.7690000,102.7800000,140004
20191206,000000,102.8890000,102.8890000,102.7010000,102.8500000,234480
20191209,000000,102.7190000,102.9890000,102.7020000,102.8240000,154842
20191210,000000,102.7120000,102.9580000,102.7120000,102.8060000,2060751
20191211,000000,102.7520000,102.9200000,102.7520000,102.8600000,685150
20191212,000000,103.0000000,103.0000000,102.8530000,102.9990000,810762
20191213,000000,103.0890000,103.1490000,102.9010000,102.9220000,169791
20191216,000000,103.1040000,103.1040000,102.9610000,102.9850000,523232
20191217,000000,102.8770000,103.0000000,102.8500000,102.9980000,465673
20191218,000000,102.9990000,103.0990000,102.9400000,102.9490000,176882
20191219,000000,103.0900000,103.0900000,102.8510000,102.9120000,429794
20191220,000000,103.0870000,103.0870000,102.8510000,102.9000000,627381
20191223,000000,103.0100000,103.0100000,102.8380000,102.8980000,129372
20191224,000000,102.9280000,102.9550000,102.8800000,102.9500000,379597
20191225,000000,103.0000000,103.0480000,102.9020000,102.9700000,199561
20191226,000000,103.0490000,103.1030000,102.8760000,102.9000000,563265
20191227,000000,102.8900000,103.0290000,102.7800000,102.8500000,1602697
20191230,000000,102.9400000,103.0500000,102.8130000,102.9500000,378502
20200103,000000,102.8900000,103.0100000,102.8600000,102.9300000,45319
20200106,000000,102.9290000,102.9900000,102.9000000,102.9200000,24598
20200108,000000,102.9220000,102.9730000,102.8540000,102.9260000,9427
20200109,000000,102.8580000,103.0070000,102.8560000,102.8740000,55361
20200110,000000,103.0980000,103.0990000,102.8200000,102.9300000,583660
20200113,000000,102.9310000,103.0490000,102.8500000,102.9990000,373835
20200114,000000,102.9880000,103.0240000,102.8960000,102.9700000,462884
20200115,000000,102.9880000,102.9980000,102.9050000,102.9500000,28754
20200116,000000,102.9980000,102.9980000,102.9360000,102.9850000,564346
20200117,000000,102.9990000,102.9990000,102.9430000,102.9800000,1450372
20200120,000000,102.9060000,103.0840000,102.9050000,103.0190000,278124
20200121,000000,103.0890000,103.0890000,102.9560000,102.9810000,1783583
20200122,000000,102.9820000,103.0630000,102.9700000,102.9800000,494432
20200123,000000,103.0660000,103.0660000,102.9500000,103.0000000,561301
20200124,000000,102.9980000,103.0500000,102.9570000,103.0000000,194761
20200127,000000,102.9600000,103.0590000,102.8730000,102.9800000,162930
20200128,000000,102.9570000,103.0020000,102.8920000,102.9800000,790698
20200129,000000,102.9500000,103.0890000,102.9500000,103.0400000,1569701
20200130,000000,103.0900000,103.0970000,103.0010000,103.0490000,866631
20200131,000000,103.0450000,103.0980000,103.0000000,103.0700000,922202
20200203,000000,103.0700000,103.1250000,103.0300000,103.0690000,389365
20200204,000000,103.0710000,103.1050000,103.0310000,103.0700000,674648
20200205,000000,103.1300000,103.1490000,103.0320000,103.0890000,1470588
20200206,000000,103.1900000,103.1900000,103.0500000,103.0840000,60443
20200207,000000,103.1390000,103.1400000,103.0300000,103.1370000,248598
20200210,000000,103.1800000,103.1850000,103.0900000,103.1250000,262367
20200211,000000,103.1250000,103.1880000,103.1170000,103.1350000,379155
20200212,000000,103.1890000,103.1890000,103.0990000,103.1120000,1419372
20200213,000000,103.1850000,103.1850000,103.1000000,103.1000000,149441
20200214,000000,103.1000000,103.1850000,103.1000000,103.1850000,49265
20200217,000000,103.1850000,103.1950000,103.1270000,103.1490000,245400
20200218,000000,103.1450000,103.1450000,103.0850000,103.1000000,694585
20200219,000000,103.1400000,103.1450000,103.1000000,103.1230000,863683
20200220,000000,103.1600000,103.1640000,103.1070000,103.1300000,401214
20200221,000000,103.1800000,103.1800000,103.1080000,103.1740000,295501
20200225,000000,103.1210000,103.1710000,103.0510000,103.1000000,189068
20200226,000000,103.1200000,103.1340000,103.0520000,103.0520000,348115
20200227,000000,103.0510000,103.1260000,102.9020000,102.9020000,159093
20200228,000000,102.8610000,102.9950000,100.8020000,102.6600000,682681
20200302,000000,102.6590000,102.9980000,102.1020000,102.6020000,1130614
20200303,000000,102.6980000,102.8980000,102.4030000,102.8940000,550092
20200304,000000,102.8950000,102.9950000,102.6510000,102.8550000,1339099
20200305,000000,102.8520000,103.1900000,102.7130000,102.8570000,1478292
20200306,000000,103.1360000,103.1360000,102.5050000,102.6080000,81693
20200310,000000,101.6120000,102.0490000,100.0380000,101.5150000,298506
20200311,000000,101.5060000,101.8980000,101.0500000,101.3100000,1387570
20200312,000000,101.0000000,101.1990000,100.3600000,100.5900000,1350340
20200313,000000,100.4210000,101.1000000,100.4210000,101.0550000,1731217
20200316,000000,101.0560000,101.4990000,100.2010000,100.3110000,4450486
20200317,000000,100.2030000,100.7460000,100.0530000,100.4690000,330588
20200318,000000,100.3010000,100.6490000,100.1530000,100.2200000,1370350
20200319,000000,100.2990000,100.8000000,99.9010000,100.6900000,637908
20200320,000000,100.4700000,101.4520000,100.2000000,101.3000000,793329
20200323,000000,101.5180000,101.5180000,100.6980000,101.4000000,1735500
20200324,000000,102.0480000,102.0480000,101.0520000,101.5500000,2165914
20200325,000000,101.5560000,101.9990000,101.3520000,101.5500000,971469
20200326,000000,101.6070000,101.6670000,101.4010000,101.5990000,2835782
20200327,000000,101.5990000,101.8990000,101.5500000,101.6110000,240409
20200330,000000,101.5520000,101.9170000,101.0030000,101.7660000,488371
20200331,000000,101.5070000,102.1000000,101.5070000,102.0960000,592147
20200401,000000,102.3000000,102.3000000,101.9000000,102.0850000,682557
